double,32890600,1800312
float,16300800,1800312
long,43108200,1800312
boolean,19150800,2194951
int,19003300,2194951
double,39012700,2194951
float,19110700,2194951
long,54796800,2194951
boolean,65053000,6393352
int,54241700,6393352
double,106493300,6393352
float,53015900,6393352
long,147723500,6393352
boolean,48094600,5397050
int,46758500,5397050
double,100567500,5397050
float,49328200,5397050
long,141791300,5397050
boolean,36075900,4058470
int,35216800,4058470
double,72309000,4058470
float,34925900,4058470
long,105760000,4058470
boolean,47949900,5762441
int,48056700,5762441
double,95772400,5762441
float,47861200,5762441
long,134981700,5762441
boolean,80621700,9224408
int,82268800,9224408
double,169807400,9224408
float,82600100,9224408
long,222329900,9224408
boolean,41208200,4976816
int,41400700,4976816
double,83336500,4976816
float,41579600,4976816
long,114371700,4976816
boolean,10148500,1206427
int,10721400,1206427
double,22951900,1206427
float,10480200,1206427
long,28785900,1206427
boolean,21369900,2332466
int,20588100,2332466
double,42028000,2332466
float,21193600,2332466
long,56623600,2332466
boolean,23505500,2698864
int,23379400,2698864
double,47874700,2698864
float,25181300,2698864
long,66128100,2698864
boolean,41344700,4702714
int,42376900,4702714
double,84601800,4702714
float,46064600,4702714
long,107970900,4702714
boolean,15296300,1844518
int,15205600,1844518
double,30949900,1844518
float,15254100,1844518
long,41940500,1844518
boolean,41224700,4919251
int,41364400,4919251
double,84581300,4919251
float,44402600,4919251
long,117341600,4919251
boolean,3767100,431251
int,3789600,431251
double,7508400,431251
float,3690400,431251
long,10029400,431251
boolean,33219100,3886826
int,32801600,3886826
double,70599700,3886826
float,35731100,3886826
long,99826000,3886826
boolean,5905800,646053
int,5890000,646053
double,11818200,646053
float,5884000,646053
long,16087400,646053
boolean,7808100,877167
int,7821500,877167
double,15664400,877167
float,9918300,877167
long,26651200,877167
boolean,87023300,9833660
int,85202300,9833660
double,167960600,9833660
float,88262500,9833660
long,254022400,9833660
boolean,25231900,2771072
int,27331500,2771072
double,52030500,2771072
float,28183500,2771072
long,69341000,2771072
boolean,19807900,2162514
int,19386700,2162514
double,38624100,2162514
float,25055300,2162514
long,54111000,2162514
boolean,84555500,9777289
int,86696300,9777289
double,165400100,9777289
float,88675300,9777289
long,249103700,9777289
boolean,27520200,2889628
int,29252000,2889628
double,55036100,2889628
float,26585000,2889628
long,73151700,2889628
boolean,41494900,4640858
int,47709000,4640858
double,79017500,4640858
float,38494200,4640858
long,105497600,4640858
boolean,30087000,3617306
int,29979400,3617306
double,63267400,3617306
float,31663100,3617306
long,86667600,3617306
boolean,35945200,4096775
int,42297300,4096775
double,73527300,4096775
float,36399400,4096775
long,107160300,4096775
boolean,62457900,7314871
int,62474400,7314871
double,126693500,7314871
float,60860700,7314871
long,166068700,7314871
boolean,10937300,1303034
int,10724100,1303034
double,21669700,1303034
float,10751800,1303034
long,29670200,1303034
boolean,2215200,267431
int,2274100,267431
double,4556100,267431
float,2208700,267431
long,6291200,267431
boolean,51668500,6070987
int,51305300,6070987
double,107453900,6070987
float,50651400,6070987
long,148431000,6070987
boolean,79532300,9486817
int,81983100,9486817
double,166003300,9486817
float,78744700,9486817
long,222211500,9486817
boolean,19527200,2254741
int,19355900,2254741
double,40975900,2254741
float,19058100,2254741
long,51193200,2254741
boolean,35844900,3290743
int,29158300,3290743
double,57663300,3290743
float,27860600,3290743
long,83737200,3290743
boolean,11742500,1379672
int,11478700,1379672
double,23009900,1379672
float,11436300,1379672
long,31331300,1379672
boolean,23410300,2821753
int,23475800,2821753
double,47080300,2821753
float,28383100,2821753
long,67549700,2821753
boolean,3744200,447201
int,3722700,447201
double,7471400,447201
float,3720500,447201
long,10270800,447201
boolean,24282700,2920241
int,24234700,2920241
double,48557500,2920241
float,24244500,2920241
long,66471900,2920241
boolean,36954300,4417068
int,40529500,4417068
double,78834200,4417068
float,38304000,4417068
long,106260000,4417068
boolean,8736700,956371
int,8597200,956371
double,17031600,956371
float,8633500,956371
long,22836700,956371
boolean,73941300,8495511
int,79168300,8495511
double,146863600,8495511
float,78144700,8495511
long,193389800,8495511
boolean,26705900,3250688
int,26909400,3250688
double,56067800,3250688
float,28763200,3250688
long,77689400,3250688
boolean,26041400,2994689
int,25901200,2994689
double,52114400,2994689
float,26245700,2994689
long,72275000,2994689
boolean,52667400,6136237
int,54794400,6136237
double,109987900,6136237
float,51466300,6136237
long,144266200,6136237
boolean,28137800,3358978
int,27981000,3358978
double,55944900,3358978
float,28007900,3358978
long,76178700,3358978
boolean,8034600,970050
int,8013600,970050
double,17259800,970050
float,8537400,970050
long,23425900,970050
boolean,23826500,2709724
int,23189200,2709724
double,46547200,2709724
float,23655200,2709724
long,61839900,2709724
boolean,21519400,2582854
int,21736300,2582854
double,43982500,2582854
float,21765600,2582854
long,59951600,2582854
boolean,22177600,2682585
int,22462500,2682585
double,58341500,2682585
float,24074900,2682585
long,62600600,2682585
boolean,32088500,3918290
int,32997700,3918290
double,75024000,3918290
float,32959700,3918290
long,89032300,3918290
boolean,77157200,9244135
int,78931300,9244135
double,164116600,9244135
float,81880400,9244135
long,228377900,9244135
boolean,41144900,4576429
int,39305300,4576429
double,76815400,4576429
float,38937700,4576429
long,110457200,4576429
boolean,25387300,3051995
int,25322300,3051995
double,52424000,3051995
float,25302600,3051995
long,71580900,3051995
boolean,80006300,9430665
int,79308200,9430665
double,158838900,9430665
float,81179700,9430665
long,232711000,9430665
boolean,58472700,6828516
int,68379800,6828516
double,113776300,6828516
float,56885700,6828516
long,162367400,6828516
boolean,70418900,8011074
int,71887200,8011074
double,142955300,8011074
float,73166900,8011074
long,193811700,8011074
boolean,57525700,6838991
int,64661800,6838991
double,114613400,6838991
float,56994200,6838991
long,160832300,6838991
boolean,77492400,8865734
int,80024800,8865734
double,158653400,8865734
float,89062100,8865734
long,201752400,8865734
boolean,23172600,2553718
int,22191100,2553718
double,42520000,2553718
float,21233200,2553718
long,57898500,2553718
boolean,18053400,2156354
int,17899900,2156354
double,35898400,2156354
float,18298400,2156354
long,51344300,2156354
boolean,14006600,1648967
int,13975300,1648967
double,28338600,1648967
float,13997200,1648967
long,38253300,1648967
boolean,34922400,4205238
int,34976400,4205238
double,69994500,4205238
float,35057400,4205238
long,99731100,4205238
boolean,35213500,4064574
int,35038000,4064574
double,77892100,4064574
float,33787100,4064574
long,92360200,4064574
boolean,44055600,5087080
int,49490100,5087080
double,85120700,5087080
float,42084200,5087080
long,117849600,5087080
boolean,81511600,9687055
int,81184300,9687055
double,163119900,9687055
float,81298700,9687055
long,237009900,9687055
boolean,45819300,5435006
int,51249300,5435006
double,90993100,5435006
float,45110800,5435006
long,126188300,5435006
boolean,83077200,9707823
int,81908300,9707823
double,162921100,9707823
float,81009600,9707823
long,231562700,9707823
boolean,70596800,8266998
int,74255300,8266998
double,138436800,8266998
float,72383400,8266998
long,199174600,8266998
boolean,69794700,7857631
int,70735000,7857631
double,142810000,7857631
float,67601600,7857631
long,188659500,7857631
boolean,46481800,5603282
int,46839200,5603282
double,93789400,5603282
float,47177200,5603282
long,133088900,5603282
boolean,84830100,9738835
int,87200600,9738835
double,169898100,9738835
float,87264900,9738835
long,236239400,9738835
boolean,40416500,4859782
int,40351500,4859782
double,81020000,4859782
float,40955500,4859782
long,115339500,4859782
boolean,84943700,9973039
int,84412900,9973039
double,172718500,9973039
float,86563400,9973039
long,244277500,9973039
boolean,79074000,9401898
int,78134100,9401898
double,161781200,9401898
float,79873000,9401898
long,220826100,9401898
boolean,86962800,9439288
int,83488400,9439288
double,165653700,9439288
float,80895000,9439288
long,219087800,9439288
boolean,20915500,2419507
int,20791400,2419507
double,42792100,2419507
float,20631100,2419507
long,56364600,2419507
boolean,44350300,5019847
int,44696200,5019847
double,87019900,5019847
float,43141400,5019847
long,120073200,5019847
boolean,15936400,1835812
int,15892300,1835812
double,32698000,1835812
float,15861800,1835812
long,43583400,1835812
boolean,1175900,136168
int,1147000,136168
double,2304400,136168
float,1298400,136168
long,3421700,136168
boolean,1602100,170913
int,1568600,170913
double,3071800,170913
float,1698500,170913
long,4546900,170913
boolean,32996000,3774726
int,33385400,3774726
double,66039200,3774726
float,31976800,3774726
long,88688300,3774726
boolean,76702600,8571082
int,80075500,8571082
double,159021800,8571082
float,81583400,8571082
long,232650700,8571082
boolean,28146600,2946352
int,27878500,2946352
double,54540700,2946352
float,29574900,2946352
long,72737100,2946352
boolean,46060500,5395936
int,45104800,5395936
double,90774200,5395936
float,45884400,5395936
long,128369400,5395936
boolean,9768100,1081841
int,9744300,1081841
double,18641300,1081841
float,9147000,1081841
long,25546400,1081841
boolean,48176100,5574968
int,48856200,5574968
double,98920600,5574968
float,49201900,5574968
long,139398600,5574968
boolean,75886100,9138579
int,86947100,9138579
double,153037600,9138579
float,76928400,9138579
long,216332400,9138579
boolean,36633700,4247923
int,38327000,4247923
double,74976300,4247923
float,35948800,4247923
long,100312800,4247923
boolean,72767800,8471781
int,70341200,8471781
double,153526600,8471781
float,73529000,8471781
long,197242100,8471781
boolean,32825100,3782337
int,32721800,3782337
double,66703100,3782337
float,33505900,3782337
long,92436800,3782337
boolean,29770500,3428407
int,29706300,3428407
double,60204200,3428407
float,29108800,3428407
long,88252500,3428407
boolean,81174100,9777879
int,81974400,9777879
double,172793500,9777879
float,83869000,9777879
long,239861200,9777879
boolean,22434600,2369361
int,22074400,2369361
double,43635000,2369361
float,21950000,2369361
long,59450500,2369361
boolean,66707700,7399940
int,66013000,7399940
double,125950100,7399940
float,61458500,7399940
long,183966200,7399940
boolean,34918800,4023479
int,35805300,4023479
double,69173600,4023479
float,36414000,4023479
long,95160800,4023479
boolean,74861400,8536900
int,74308100,8536900
double,149858900,8536900
float,75050400,8536900
long,194724900,8536900
boolean,60608400,6201434
int,60729300,6201434
double,106928600,6201434
float,53937600,6201434
long,145555100,6201434
boolean,85144200,9939275
int,87040000,9939275
double,170755200,9939275
float,89918300,9939275
long,233482100,9939275
boolean,36348300,3881977
int,32715100,3881977
double,68335200,3881977
float,34276200,3881977
long,96518200,3881977
boolean,79251200,9040174
int,80365400,9040174
double,156856000,9040174
float,76848200,9040174
long,209401800,9040174
boolean,47933900,5299355
int,51000600,5299355
double,91304300,5299355
float,46709200,5299355
long,128247400,5299355
boolean,51602400,5646718
int,49782100,5646718
double,104280700,5646718
float,50130300,5646718
long,132224900,5646718
boolean,6023300,719485
int,6046800,719485
double,12785100,719485
float,9037600,719485
long,25055400,719485
boolean,74297100,8369214
int,71164200,8369214
double,142664800,8369214
float,69506800,8369214
long,202413700,8369214
boolean,10167500,1174450
int,11022900,1174450
double,20744800,1174450
float,10157200,1174450
long,28531600,1174450
boolean,83857800,9382336
int,82929700,9382336
double,160552800,9382336
float,88207000,9382336
long,225122800,9382336
boolean,75337600,9040478
int,79681200,9040478
double,158155700,9040478
float,80307800,9040478
long,215356100,9040478
boolean,83368400,9980973
int,88652300,9980973
double,167708900,9980973
float,91654400,9980973
long,242317000,9980973
boolean,91581300,9954183
int,92697800,9954183
double,178794200,9954183
float,86719200,9954183
long,231552100,9954183
boolean,60583800,6623150
int,59924300,6623150
double,122458500,6623150
float,62126100,6623150
long,171027900,6623150
boolean,22157800,2384128
int,25180900,2384128
double,45268100,2384128
float,21608900,2384128
long,58359500,2384128
boolean,32288100,3707083
int,32581500,3707083
double,68625300,3707083
float,32317800,3707083
long,87933100,3707083
boolean,28180900,3307510
int,27614600,3307510
double,64724700,3307510
float,28137400,3307510
long,82226100,3307510
boolean,16428600,1757275
int,15804600,1757275
double,32602500,1757275
float,15259800,1757275
long,42719800,1757275
boolean,46370400,5049036
int,45945500,5049036
double,90152900,5049036
float,43258000,5049036
long,118690800,5049036
boolean,50726300,5993991
int,51731800,5993991
double,110073200,5993991
float,51657100,5993991
long,140357500,5993991
boolean,64834000,7576818
int,66584700,7576818
double,135368500,7576818
float,69711200,7576818
long,188685800,7576818
boolean,32112900,3631781
int,31317900,3631781
double,62239600,3631781
float,30276300,3631781
long,86960100,3631781
boolean,17634600,2046286
int,17278100,2046286
double,34792600,2046286
float,17931600,2046286
long,46664300,2046286
boolean,77486900,9323663
int,81587300,9323663
double,164071000,9323663
float,86700000,9323663
long,225451300,9323663
boolean,66359900,7816755
int,65005600,7816755
double,134297000,7816755
float,66107000,7816755
long,183770600,7816755
boolean,10124300,1180290
int,9888600,1180290
double,19679300,1180290
float,9932700,1180290
long,26793600,1180290
boolean,24382500,2928658
int,24485800,2928658
double,48799900,2928658
float,24180100,2928658
long,74226100,2928658
boolean,28300500,3371519
int,29556600,3371519
double,56514800,3371519
float,28255000,3371519
long,77530400,3371519
boolean,42770000,5180488
int,43015200,5180488
double,86296000,5180488
float,64133100,5180488
long,123891100,5180488
boolean,80580500,9545666
int,89187700,9545666
double,167713100,9545666
float,84968200,9545666
long,236406800,9545666
boolean,63086900,7530103
int,65262700,7530103
double,129801400,7530103
float,63670800,7530103
long,177405900,7530103
boolean,69408400,8239742
int,70239200,8239742
double,136992200,8239742
float,74720200,8239742
long,187974300,8239742
boolean,60576000,7329014
int,60748800,7329014
double,133361100,7329014
float,61797400,7329014
long,176445100,7329014
boolean,42055700,4931218
int,41259100,4931218
double,82112500,4931218
float,41188300,4931218
long,116031200,4931218
boolean,48372800,5793263
int,48241900,5793263
double,96988300,5793263
float,48520000,5793263
long,136852700,5793263
boolean,40207100,4834322
int,41115600,4834322
double,81424400,4834322
float,49609300,4834322
long,115229800,4834322
boolean,81747200,9637709
int,80270800,9637709
double,172751100,9637709
float,81340800,9637709
long,220043000,9637709
boolean,17769000,2011835
int,16806800,2011835
double,33797900,2011835
float,16696200,2011835
long,46362800,2011835
boolean,7387400,879469
int,7408100,879469
double,14674600,879469
float,7376000,879469
long,20067900,879469
boolean,16300100,1959186
int,16377800,1959186
double,35025500,1959186
float,19252600,1959186
long,48525000,1959186
boolean,39952600,4643494
int,39476000,4643494
double,77220600,4643494
float,38671600,4643494
long,107374800,4643494
boolean,43542200,4717308
int,39510600,4717308
double,80019600,4717308
float,39795100,4717308
long,108167200,4717308
boolean,81554200,9532213
int,80908000,9532213
double,166230400,9532213
float,87345200,9532213
long,229343200,9532213
boolean,12366500,1323485
int,11699000,1323485
double,23429300,1323485
float,12126700,1323485
long,33795200,1323485
boolean,33733100,2909104
int,27326100,2909104
double,51517300,2909104
float,26051700,2909104
long,66747800,2909104
boolean,6743400,817556
int,6847400,817556
double,13594200,817556
float,6748700,817556
long,18559000,817556
boolean,6098800,722018
int,5954900,722018
double,12108200,722018
float,5946100,722018
long,20906800,722018
boolean,66451500,7574563
int,64305300,7574563
double,136702400,7574563
float,67065500,7574563
long,182760300,7574563
boolean,6182800,682515
int,6224600,682515
double,12306200,682515
float,6033900,682515
long,16552800,682515
boolean,41885700,4740115
int,43453900,4740115
double,86592100,4740115
float,40371800,4740115
long,109785900,4740115
boolean,81017000,9749924
int,92865700,9749924
double,164916300,9749924
float,93507700,9749924
long,232192700,9749924
boolean,33741300,3799614
int,33198400,3799614
double,70342700,3799614
float,33678600,3799614
long,91532800,3799614
boolean,51139400,6064483
int,50312800,6064483
double,116394100,6064483
float,52450100,6064483
long,144696800,6064483
boolean,58523000,6012705
int,52310300,6012705
double,104685700,6012705
float,52007700,6012705
long,145327400,6012705
boolean,61561800,7172091
int,62913700,7172091
double,123615000,7172091
float,59228300,7172091
long,179171900,7172091
boolean,21311700,2538464
int,21142800,2538464
double,42402700,2538464
float,21299200,2538464
long,66960400,2538464
boolean,37310000,4240237
int,36064600,4240237
double,73960300,4240237
float,36673300,4240237
long,102741500,4240237
boolean,19137400,2079789
int,17956100,2079789
double,36641900,2079789
float,18515400,2079789
long,49398300,2079789
boolean,17086600,2015456
int,17048500,2015456
double,42531300,2015456
float,16990800,2015456
long,46611600,2015456
boolean,37705300,4560088
int,37826700,4560088
double,83725400,4560088
float,38311700,4560088
long,105170700,4560088
boolean,44503500,5377196
int,49546000,5377196
double,93250500,5377196
float,46664800,5377196
long,130346900,5377196
boolean,54925600,6382589
int,56058100,6382589
double,109361100,6382589
float,55099900,6382589
long,146990500,6382589
boolean,1568200,185413
int,1586600,185413
double,3077300,185413
float,1690900,185413
long,4196600,185413
boolean,13789800,1647135
int,17939300,1647135
double,32855400,1647135
float,13747700,1647135
long,37439100,1647135
boolean,53988000,6361215
int,53047700,6361215
double,115384400,6361215
float,55014900,6361215
long,150811000,6361215
boolean,49898800,5801785
int,50576600,5801785
double,101202000,5801785
float,48443100,5801785
long,134546900,5801785
boolean,9011800,991193
int,8171300,991193
double,16472000,991193
float,8479200,991193
long,22510200,991193
boolean,66877900,6987903
int,58456700,6987903
double,121346400,6987903
float,64433500,6987903
long,169264700,6987903
boolean,74235600,8373625
int,80427800,8373625
double,154028100,8373625
float,73193800,8373625
long,201505500,8373625
boolean,63683800,7471750
int,64231000,7471750
double,143008300,7471750
float,66862100,7471750
long,187198800,7471750
boolean,87409500,9404610
int,89014300,9404610
double,170947400,9404610
float,84062700,9404610
long,228469000,9404610
boolean,43335500,4694307
int,43893600,4694307
double,85661200,4694307
float,40578300,4694307
long,112233200,4694307
boolean,9076200,1068275
int,9092900,1068275
double,18340600,1068275
float,9662800,1068275
long,25068600,1068275
boolean,83513200,9849003
int,83235500,9849003
double,175675400,9849003
float,86313200,9849003
long,248505000,9849003
boolean,74920000,8301179
int,76302500,8301179
double,152856200,8301179
float,74097300,8301179
long,195411300,8301179
boolean,66876800,7993123
int,72793400,7993123
double,142268700,7993123
float,74401800,7993123
long,200738600,7993123
boolean,75684700,8553975
int,75034000,8553975
double,145098500,8553975
float,71767700,8553975
long,198340000,8553975
boolean,56446700,6298930
int,52926300,6298930
double,109291900,6298930
float,64825600,6298930
long,161594400,6298930
boolean,31304600,3484006
int,31010000,3484006
double,61598200,3484006
float,30576200,3484006
long,79866700,3484006
boolean,55165500,6374526
int,54194700,6374526
double,107061900,6374526
float,53011900,6374526
long,157545400,6374526
boolean,23933500,2871268
int,25405900,2871268
double,50185600,2871268
float,24566400,2871268
long,77210000,2871268
boolean,18861800,2078786
int,18927200,2078786
double,37296000,2078786
float,18230300,2078786
long,49880700,2078786
boolean,24546300,2821086
int,24355100,2821086
double,49611500,2821086
float,25695900,2821086
long,68387200,2821086
boolean,82292900,9732086
int,82392200,9732086
double,163288100,9732086
float,84160600,9732086
long,235412500,9732086
boolean,62581300,6477073
int,57454500,6477073
double,115795400,6477073
float,54939400,6477073
long,147435000,6477073
boolean,3171900,374293
int,3074600,374293
double,6231400,374293
float,3195400,374293
long,8496100,374293
boolean,33211700,3895934
int,32177800,3895934
double,65619100,3895934
float,32821300,3895934
long,88609700,3895934
boolean,52238100,5340045
int,45706700,5340045
double,96713800,5340045
float,46964400,5340045
long,129915200,5340045
boolean,46715300,5315063
int,48836800,5315063
double,99750200,5315063
float,48195400,5315063
long,132730300,5315063
boolean,53277300,5920955
int,53665500,5920955
double,103086200,5920955
float,50213000,5920955
long,145354800,5920955
boolean,4966000,568499
int,4783600,568499
double,9721000,568499
float,4915100,568499
long,13194700,568499
boolean,33035700,3921208
int,32813400,3921208
double,74832200,3921208
float,32646800,3921208
long,89595500,3921208
boolean,52551400,6358944
int,52648500,6358944
double,105569400,6358944
float,52797400,6358944
long,146809700,6358944
boolean,3050000,365461
int,3030900,365461
double,6111700,365461
float,3079500,365461
long,8277800,365461
boolean,19455400,2302703
int,19713500,2302703
double,38332400,2302703
float,19577500,2302703
long,68008700,2302703
boolean,37139100,4115197
int,36206500,4115197
double,74795100,4115197
float,35553400,4115197
long,112856600,4115197
boolean,29594100,3403821
int,29794300,3403821
double,59446400,3403821
float,28800600,3403821
long,79853600,3403821
boolean,36709100,4100654
int,35471400,4100654
double,71258700,4100654
float,34611500,4100654
long,96183600,4100654
boolean,31381800,3787017
int,31657000,3787017
double,64486200,3787017
float,31353400,3787017
long,102920100,3787017
boolean,22230700,2602615
int,22974100,2602615
double,48154400,2602615
float,22213400,2602615
long,73904500,2602615
boolean,22006300,2582999
int,21540900,2582999
double,43644000,2582999
float,21670900,2582999
long,58722200,2582999
boolean,62790800,7563135
int,63132900,7563135
double,126385600,7563135
float,64984600,7563135
long,173245700,7563135
boolean,88790600,9910438
int,86345000,9910438
double,200408700,9910438
float,91286100,9910438
long,239419400,9910438
boolean,9987700,1203477
int,9940000,1203477
double,20150900,1203477
float,9957000,1203477
long,27340300,1203477
boolean,12163500,1459048
int,12095100,1459048
double,25225500,1459048
float,12167300,1459048
long,34956400,1459048
boolean,14579300,1756539
int,14852700,1756539
double,29328300,1756539
float,14646300,1756539
long,40588100,1756539
boolean,57638000,6943189
int,65671800,6943189
double,124936800,6943189
float,62177400,6943189
long,175933000,6943189
boolean,1347500,153751
int,1324300,153751
double,2686000,153751
float,1343500,153751
long,3638300,153751
boolean,55222900,6353273
int,53820300,6353273
double,105828700,6353273
float,52730700,6353273
long,145993200,6353273
boolean,56332000,6763372
int,56888200,6763372
double,120651000,6763372
float,58482300,6763372
long,165939100,6763372
boolean,1307800,145620
int,1289100,145620
double,2613000,145620
float,1315000,145620
long,3546100,145620
boolean,69143800,7723532
int,72429700,7723532
double,142775500,7723532
float,68636700,7723532
long,181363500,7723532
boolean,28665300,3444988
int,28983400,3444988
double,59384800,3444988
float,33572000,3444988
long,84619400,3444988
boolean,12742100,1458420
int,12816200,1458420
double,26189200,1458420
float,13319000,1458420
long,38251700,1458420
boolean,20725400,2250141
int,20434400,2250141
double,42677700,2250141
float,21396500,2250141
long,62679000,2250141
boolean,28267300,2878280
int,28251200,2878280
double,57695500,2878280
float,28294800,2878280
long,76180800,2878280
boolean,12782700,1352900
int,12709700,1352900
double,24947200,1352900
float,12244800,1352900
long,33450200,1352900
boolean,76268000,8502758
int,76772000,8502758
double,155538900,8502758
float,121224900,8502758
long,295918800,8502758
boolean,71600100,7133481
int,71763300,7133481
double,142229500,7133481
float,71517200,7133481
long,180242500,7133481
boolean,71113200,7785194
int,81091900,7785194
double,144211400,7785194
float,84260900,7785194
long,195411000,7785194
boolean,43289300,4954937
int,44279500,4954937
double,87817900,4954937
float,41781100,4954937
long,113511200,4954937
boolean,70971700,8424637
int,70906900,8424637
double,158562600,8424637
float,75491700,8424637
long,203531800,8424637
boolean,30742800,3599152
int,30322000,3599152
double,60299900,3599152
float,30267700,3599152
long,83345300,3599152
boolean,10422200,1244040
int,10282700,1244040
double,20700100,1244040
float,10240400,1244040
long,28249400,1244040
boolean,39971400,4907950
int,41096400,4907950
double,81224100,4907950
float,41009000,4907950
long,118187800,4907950
boolean,3017600,350046
int,3010500,350046
double,5945900,350046
float,2991500,350046
long,8542600,350046
boolean,73049500,8390481
int,71683900,8390481
double,154287300,8390481
float,77709300,8390481
long,194491600,8390481
boolean,31848500,3855418
int,31856800,3855418
double,64670900,3855418
float,31790600,3855418
long,87649800,3855418
boolean,23537100,2900348
int,23980400,2900348
double,48663100,2900348
float,28503000,2900348
long,69431600,2900348
boolean,75635000,8702320
int,78994000,8702320
double,162988900,8702320
float,86799800,8702320
long,31673205584800,8702320
boolean,2283000,193553
int,2203100,193553
double,4531400,193553
float,2231900,193553
long,5416500,193553
boolean,72840300,6748413
int,66796100,6748413
double,133043400,6748413
float,67353700,6748413
long,179553900,6748413
boolean,23562600,2807887
int,25690100,2807887
double,53111600,2807887
float,26929400,2807887
long,72282400,2807887
boolean,89106900,9380663
int,85167200,9380663
double,204676200,9380663
float,128781500,9380663
long,339432300,9380663
boolean,55094000,4239217
int,53312900,4239217
double,93159200,4239217
float,45461800,4239217
long,143040800,4239217
boolean,86925300,6959004
int,79865800,6959004
double,160540200,6959004
float,91793200,6959004
long,210165000,6959004
boolean,53179500,5284268
int,52054700,5284268
double,105924300,5284268
float,51259000,5284268
long,140724300,5284268
boolean,55224800,5593165
int,53431700,5593165
double,98768200,5593165
float,49754500,5593165
long,140100300,5593165
boolean,58420800,5780461
int,57353800,5780461
double,114280300,5780461
float,55371600,5780461
long,152668200,5780461
boolean,47734700,4960345
int,47638100,4960345
double,98435000,4960345
float,47435000,4960345
long,133719100,4960345
boolean,90253400,9413999
int,89972800,9413999
double,181584600,9413999
float,90610200,9413999
long,246929400,9413999
boolean,70176200,7288203
int,70122800,7288203
double,141337900,7288203
float,72107000,7288203
long,199911300,7288203
boolean,19695700,1924349
int,19297000,1924349
double,40263800,1924349
float,20266600,1924349
long,56525200,1924349
boolean,21657000,2209010
int,22696500,2209010
double,45690200,2209010
float,21968000,2209010
long,60323900,2209010
boolean,75643100,7700796
int,75661300,7700796
double,151259700,7700796
float,74972900,7700796
long,218312300,7700796
boolean,29042800,2657788
int,30480400,2657788
double,54572700,2657788
float,25610900,2657788
long,75329800,2657788
boolean,42070300,3628244
int,37478000,3628244
double,76387500,3628244
float,34991100,3628244
long,96434400,3628244
boolean,86297900,8801694
int,87004900,8801694
double,173988800,8801694
float,85138200,8801694
long,241305900,8801694
boolean,46401000,4783594
int,46082100,4783594
double,92283400,4783594
float,43597100,4783594
long,123968000,4783594
boolean,64390200,6314323
int,58954300,6314323
double,124920800,6314323
float,61073800,6314323
long,170708800,6314323
boolean,90961200,9477358
int,90757200,9477358
double,185556000,9477358
float,91844500,9477358
long,251349500,9477358
boolean,90467400,8920542
int,84717000,8920542
double,166162900,8920542
float,82539400,8920542
long,227582300,8920542
boolean,7122500,736700
int,7004000,736700
double,13577900,736700
float,6957100,736700
long,18901800,736700
boolean,60920100,6423183
int,61712000,6423183
double,130371400,6423183
float,78079600,6423183
long,175176500,6423183
boolean,54919900,5704423
int,50858200,5704423
double,94982000,5704423
float,45896600,5704423
long,138782900,5704423
boolean,71143700,7828288
int,76818600,7828288
double,144635100,7828288
float,68994600,7828288
long,191639400,7828288
boolean,69402000,7494319
int,61853000,7494319
double,125189900,7494319
float,70520300,7494319
long,186720900,7494319
boolean,44310400,5061166
int,44528500,5061166
double,93384700,5061166
float,42971200,5061166
long,128885900,5061166
boolean,90014700,9469555
int,90659300,9469555
double,172612200,9469555
float,86838300,9469555
long,241542500,9469555
boolean,51132300,5336311
int,47845000,5336311
double,95715600,5336311
float,51684600,5336311
long,140321300,5336311
boolean,4919100,542355
int,4408500,542355
double,9502800,542355
float,4819100,542355
long,12848000,542355
boolean,28861400,2958768
int,28704400,2958768
double,54960700,2958768
float,29559300,2958768
long,72606500,2958768
boolean,48279000,5583232
int,49601100,5583232
double,93373700,5583232
float,47920200,5583232
long,138547300,5583232
boolean,60190100,6494432
int,55418800,6494432
double,109877100,6494432
float,52895700,6494432
long,155949600,6494432
boolean,50616300,5056005
int,43457700,5056005
double,85869000,5056005
float,45013000,5056005
long,124026900,5056005
boolean,11600700,1439826
int,11551500,1439826
double,23230700,1439826
float,12224600,1439826
long,32559200,1439826
boolean,18553800,2242780
int,18499100,2242780
double,37879000,2242780
float,18151400,2242780
long,52421400,2242780
boolean,16631400,1961620
int,17372100,1961620
double,33202800,1961620
float,16237700,1961620
long,44750600,1961620
boolean,69966200,7693061
int,72523800,7693061
double,151965100,7693061
float,88237700,7693061
long,212867900,7693061
boolean,70749000,7116511
int,66201100,7116511
double,124468000,7116511
float,60053800,7116511
long,164491100,7116511
boolean,35745500,3803387
int,32543000,3803387
double,66827400,3803387
float,32575000,3803387
long,109875100,3803387
boolean,53325600,5531722
int,50389200,5531722
double,95294800,5531722
float,47597900,5531722
long,127818100,5531722
boolean,65541500,7567938
int,62975200,7567938
double,123227100,7567938
float,65142300,7567938
long,170917100,7567938
boolean,93035800,9698223
int,89819800,9698223
double,164200300,9698223
float,83716200,9698223
long,225661500,9698223
boolean,64836900,7769883
int,67332200,7769883
double,132481200,7769883
float,69758500,7769883
long,203530800,7769883
boolean,76412000,9289297
int,87302400,9289297
double,160166100,9289297
float,80201800,9289297
long,219621700,9289297
boolean,12236200,1264842
int,11998400,1264842
double,21971900,1264842
float,10858000,1264842
long,28924900,1264842
